BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.6037;ReceivingData;anonymous;Sample;11350;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:48.6509
0.7128;ReceivingData;anonymous;Sample;11355;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:48.8020
0.7960;ReceivingData;anonymous;Sample;11360;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:48.9510
0.8330;ReceivingData;anonymous;Sample;11366;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:49.1183
0.8430;ReceivingData;anonymous;Sample;11371;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:49.2690
0.8513;ReceivingData;anonymous;Sample;11377;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:49.4361
0.8439;ReceivingData;anonymous;Sample;11382;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:49.5865
0.8284;ReceivingData;anonymous;Sample;11388;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:49.7515
0.8229;ReceivingData;anonymous;Sample;11394;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:49.9191
0.8229;ReceivingData;anonymous;Sample;11400;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:50.0859
0.2228;ReceivingData;anonymous;Sample;11406;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:50.2544
0.2339;ReceivingData;anonymous;Sample;11412;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:50.4206
0.2228;ReceivingData;anonymous;Sample;11759;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:00.4294
0.2339;ReceivingData;anonymous;Sample;11765;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:00.5949
0.2654;ReceivingData;anonymous;Sample;11771;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:00.7625
0.2795;ReceivingData;anonymous;Sample;11777;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:00.9274
0.3053;ReceivingData;anonymous;Sample;11783;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:01.0774
0.3471;ReceivingData;anonymous;Sample;11788;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:01.2297
0.4786;ReceivingData;anonymous;Sample;11794;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:01.3779
0.6045;ReceivingData;anonymous;Sample;11800;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:01.5454
0.6219;ReceivingData;anonymous;Sample;11806;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:01.7186
0.6052;ReceivingData;anonymous;Sample;11812;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:01.8606
0.6037;ReceivingData;anonymous;Sample;11818;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:02.0315
0.7128;ReceivingData;anonymous;Sample;11824;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:02.1773
0.7960;ReceivingData;anonymous;Sample;11830;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:02.3454
0.8330;ReceivingData;anonymous;Sample;11836;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:02.4946
0.8430;ReceivingData;anonymous;Sample;11842;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:02.6645
0.8513;ReceivingData;anonymous;Sample;11848;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:02.8299
0.8439;ReceivingData;anonymous;Sample;11854;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:02.9952
0.8284;ReceivingData;anonymous;Sample;11860;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:03.1673
0.8229;ReceivingData;anonymous;Sample;11866;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:03.3133
0.8229;ReceivingData;anonymous;Sample;11872;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:03.4829
0.2228;ReceivingData;anonymous;Sample;11878;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:03.6297
0.2339;ReceivingData;anonymous;Sample;11884;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:03.7960
0.2228;ReceivingData;anonymous;Sample;12255;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:14.3045
0.2339;ReceivingData;anonymous;Sample;12261;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:14.4542
0.2654;ReceivingData;anonymous;Sample;12267;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:14.6222
0.2795;ReceivingData;anonymous;Sample;12273;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:14.7734
0.3053;ReceivingData;anonymous;Sample;12279;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:14.9432
0.3471;ReceivingData;anonymous;Sample;12285;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:15.0892
0.4786;ReceivingData;anonymous;Sample;12291;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:15.2556
0.6045;ReceivingData;anonymous;Sample;12297;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:15.4043
0.6219;ReceivingData;anonymous;Sample;12303;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:15.5727
0.6052;ReceivingData;anonymous;Sample;12309;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:15.7237
0.6037;ReceivingData;anonymous;Sample;12314;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:15.8748
0.7128;ReceivingData;anonymous;Sample;12320;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:16.0403
0.7960;ReceivingData;anonymous;Sample;12326;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:16.1903
0.8330;ReceivingData;anonymous;Sample;12331;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:16.3452
0.8430;ReceivingData;anonymous;Sample;12337;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:16.4898
0.8513;ReceivingData;anonymous;Sample;12343;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:16.6592
0.8439;ReceivingData;anonymous;Sample;12349;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:16.8229
0.8284;ReceivingData;anonymous;Sample;12355;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:16.9927
0.8229;ReceivingData;anonymous;Sample;12361;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:17.1607
0.8229;ReceivingData;anonymous;Sample;12367;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:17.3237
0.2228;ReceivingData;anonymous;Sample;12373;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:17.4737
0.2339;ReceivingData;anonymous;Sample;12379;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:14:17.6436
0.2228;ReceivingData;anonymous;Sample;14411;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:10.3346
0.2339;ReceivingData;anonymous;Sample;14417;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:10.4856
0.2654;ReceivingData;anonymous;Sample;14423;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:10.6357
0.2795;ReceivingData;anonymous;Sample;14429;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:10.7864
0.3053;ReceivingData;anonymous;Sample;14435;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:10.9404
0.3471;ReceivingData;anonymous;Sample;14441;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:11.0864
0.4786;ReceivingData;anonymous;Sample;14447;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:11.2359
0.6045;ReceivingData;anonymous;Sample;14453;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:11.3853
0.6219;ReceivingData;anonymous;Sample;14459;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:11.5360
0.6052;ReceivingData;anonymous;Sample;14465;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:11.6850
0.6037;ReceivingData;anonymous;Sample;14471;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:11.8361
0.7128;ReceivingData;anonymous;Sample;14477;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:11.9864
0.7960;ReceivingData;anonymous;Sample;14483;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:12.1370
0.8330;ReceivingData;anonymous;Sample;14489;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:12.2870
0.8430;ReceivingData;anonymous;Sample;14495;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:12.4371
0.8513;ReceivingData;anonymous;Sample;14501;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:12.5863
0.8439;ReceivingData;anonymous;Sample;14507;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:12.7366
0.8284;ReceivingData;anonymous;Sample;14513;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:12.8868
0.8229;ReceivingData;anonymous;Sample;14519;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:13.0369
0.8229;ReceivingData;anonymous;Sample;14525;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:13.1869
0.2228;ReceivingData;anonymous;Sample;14531;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:13.3415
0.2339;ReceivingData;anonymous;Sample;14538;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:13.5082
0.2654;ReceivingData;anonymous;Sample;14544;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:13.6571
0.2795;ReceivingData;anonymous;Sample;14550;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:13.8079
0.2795;ReceivingData;anonymous;Sample;14551;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:15:13.8232
