Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;19304;NULL;NULL;7;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:02.0271
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;19304;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:02.0271
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;19304;NULL;NULL;NULL;NULL;17.0000;4.0000;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;3;2023-05-10 13:05:02.0271
NULL;13;NULL;NULL;NULL;anonymous;BciSuccess;19304;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;TRUE;NULL;2023-05-10 13:05:02.0271
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;19655;NULL;NULL;8;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:09.1837
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;19655;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:09.1847
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;19655;NULL;NULL;NULL;NULL;17.0000;6.0000;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;3;2023-05-10 13:05:09.1847
NULL;14;NULL;NULL;NULL;anonymous;BciSuccess;19655;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;TRUE;NULL;2023-05-10 13:05:09.1857
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19724;NULL;NULL;NULL;24;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:10.7030
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19728;NULL;NULL;NULL;24;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:10.7864
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19753;NULL;NULL;NULL;24;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:11.2691
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;19795;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:12.0873
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;19796;NULL;NULL;NULL;25;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:12.1085
5;NULL;NULL;NULL;NULL;anonymous;Player Attacking;19836;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:13.0575
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;19872;NULL;Goblin 2 Variant;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:13.9080
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;19920;NULL;NULL;NULL;26;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:14.9233
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;19987;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:16.3646
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;20180;NULL;NULL;NULL;26;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:20.3086
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20182;NULL;NULL;NULL;26;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:20.3592
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20230;NULL;NULL;NULL;26;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:21.5092
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;20295;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:23.0619
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;20296;NULL;NULL;NULL;27;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:23.0791
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;20322;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:23.7612
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;20476;NULL;NULL;NULL;27;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:27.4154
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20478;NULL;NULL;NULL;27;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:27.4670
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20514;NULL;NULL;NULL;27;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:28.3654
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;20519;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:28.4996
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;20520;NULL;NULL;NULL;28;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:28.5154
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;20556;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:29.5058
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;20701;NULL;NULL;NULL;28;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:33.1204
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20703;NULL;NULL;NULL;28;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:33.1706
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20705;NULL;NULL;NULL;28;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:33.2039
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;20709;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:33.3044
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;20710;NULL;NULL;NULL;29;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:33.3396
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;20848;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:37.0459
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;20939;NULL;NULL;NULL;29;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:39.2584
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20941;NULL;NULL;NULL;29;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:39.3098
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20943;NULL;NULL;NULL;29;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:39.3419
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;20947;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:39.4248
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;20948;NULL;NULL;NULL;30;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:39.4612
6;NULL;NULL;NULL;NULL;anonymous;Player Attacking;21009;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:41.0012
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;21050;NULL;Goblin 2 Variant (2);NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:41.9990
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21097;NULL;NULL;NULL;30;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:43.0795
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;21101;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:43.1638
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;21102;NULL;NULL;NULL;31;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:43.1774
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;21162;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:44.6431
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;21307;NULL;NULL;NULL;31;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:47.7986
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21310;NULL;NULL;NULL;31;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:47.8678
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;21314;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:47.9482
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;21315;NULL;NULL;NULL;32;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:47.9650
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;21361;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:49.0443
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;21511;NULL;NULL;NULL;32;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:52.1033
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21514;NULL;NULL;NULL;32;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:52.1706
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;21518;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:52.2529
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;21519;NULL;NULL;NULL;33;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:52.2720
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;21556;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:53.1440
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;21686;NULL;NULL;NULL;33;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:55.9898
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21689;NULL;NULL;NULL;33;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:56.0572
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;21693;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:56.1389
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;21694;NULL;NULL;NULL;34;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:56.1748
7;NULL;NULL;NULL;NULL;anonymous;Player Attacking;21743;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:57.4132
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21825;NULL;NULL;NULL;34;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:59.5265
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;21834;NULL;NULL;NULL;NULL;16.0000;2.0000;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;4;2023-05-10 13:05:59.7245
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;21836;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:59.7766
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;21837;NULL;NULL;NULL;35;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:05:59.7917
8;NULL;NULL;NULL;NULL;anonymous;Player Attacking;21885;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:06:01.1709
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;21912;NULL;Goblin 2 Variant (4);NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:06:01.9448
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;21955;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:06:03.1120
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;21956;NULL;NULL;NULL;36;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:06:03.1467
